1174	1276	1
1065	1249	1
1176	1276	1
1114	1276	1
1276	1036	1
1033	1174	1
1241	1096	1
1065	1166	1
1166	1065	1
1244	1065	1
1010	1174	1
1150	1022	1
1114	1206	1
1276	1114	1
1022	1150	1
1033	1010	1
1174	1071	1
1276	1213	1
1150	1096	1
1114	1213	1
1176	1213	1
1096	1150	1
1213	1114	1
1212	1059	1
1205	1059	1
1150	1235	1
1123	1097	1
1235	1096	1
1174	1033	1
1114	1176	1
1097	1241	1
1065	1244	1
1276	1235	1
1235	1150	1
1114	1174	1
1206	1176	1
1022	1235	1
1096	1235	1
1071	1174	1
1176	1206	1
1206	1065	1
1205	1064	1
1166	1036	1
1213	1192	1
