1096	1187	1
1237	1135	1
1037	1127	1
1188	1139	1
1204	1242	1
1036	1040	1
1028	1209	1
1060	1139	1
1259	1139	1
1127	1037	1
1264	1104	1
1139	1036	1
1042	1211	1
1039	1185	1
1040	1259	1
1235	1060	1
1261	1188	1
1185	1159	1
1187	1096	1
1242	1197	1
1264	1253	1
1139	1235	1
1159	1237	1
1261	1060	1
1185	1039	1
1237	1010	1
1104	1264	1
1157	1037	1
1279	1253	1
1040	1261	1
1209	1028	1
1042	1264	1
1139	1188	1
1037	1157	1
1197	1194	1
1022	1139	1
1259	1036	1
1159	1039	1
1010	1263	1
1030	1135	1
1261	1235	1
1197	1242	1
1279	1042	1
1237	1030	1
1159	1030	1
1267	1065	1
1264	1042	1
1136	1261	1
1139	1060	1
1235	1188	1
1135	1237	1
1211	1042	1
1276	1139	1
1259	1040	1
1253	1279	1
1135	1159	1
1042	1253	1
1060	1235	1
1042	1013	1
1139	1259	1
1036	1139	1
1235	1139	1
1139	1040	1
1104	1253	1
1197	1204	1
1261	1036	1
1042	1279	1
1136	1040	1
1030	1159	1
1235	1259	1
