1136	1037	1
1040	1188	1
1139	1022	1
1010	1237	1
1082	1197	1
1261	1259	1
1042	1022	1
1187	1096	1
1291	1188	1
1037	1136	1
1259	1139	1
1013	1104	1
1096	1187	1
1065	1040	1
1264	1104	1
1237	1135	1
1242	1082	1
1165	1235	1
1060	1291	1
1030	1159	1
1013	1264	1
1135	1237	1
1022	1040	1
1197	1204	1
1235	1165	1
1204	1197	1
1249	1028	1
1013	1279	1
1279	1104	1
1082	1167	1
1211	1013	1
1139	1040	1
1022	1042	1
1104	1013	1
1133	1030	1
1264	1211	1
1030	1133	1
1157	1037	1
1194	1082	1
1135	1010	1
1028	1209	1
1037	1157	1
1042	1188	1
1082	1242	1
1139	1259	1
1010	1135	1
1259	1261	1
1261	1139	1
1185	1010	1
1209	1028	1
1279	1013	1
1060	1259	1
1082	1194	1
1159	1030	1
1040	1139	1
1022	1188	1
1188	1022	1
1028	1249	1
1039	1185	1
1091	1042	1
1022	1139	1
1022	1261	1
1188	1261	1
1185	1039	1
1104	1279	1
