1264	1104	1
1127	1037	1
1237	1135	1
1267	1065	1
1010	1030	1
1235	1139	1
1188	1261	1
1211	1042	1
1040	1261	1
1030	1010	1
1082	1242	1
1022	1261	1
1259	1261	1
1187	1096	1
1139	1040	1
1065	1267	1
1104	1042	1
1264	1253	1
1276	1235	1
1261	1036	1
1209	1028	1
1042	1253	1
1139	1276	1
1135	1159	1
1253	1264	1
1040	1276	1
1028	1209	1
1096	1187	1
1279	1013	1
1276	1060	1
1010	1135	1
1039	1159	1
1253	1279	1
1235	1261	1
1135	1030	1
1185	1030	1
1139	1022	1
1030	1039	1
1279	1253	1
1022	1235	1
1037	1127	1
1039	1185	1
1042	1279	1
1261	1136	1
1104	1279	1
1242	1197	1
1036	1261	1
1159	1030	1
1104	1211	1
1276	1139	1
1036	1040	1
1242	1082	1
1261	1040	1
1197	1082	1
1042	1211	1
1013	1279	1
1279	1042	1
1139	1259	1
1022	1139	1
1159	1039	1
1136	1261	1
1261	1259	1
1040	1259	1
1235	1136	1
1264	1042	1
