1237	1123	1
1235	1050	1
1135	1229	1
1103	1013	1
1241	1097	1
1083	1040	1
1176	1059	1
1123	1237	1
1036	1020	1
1103	1217	1
1135	1081	1
1020	1036	1
1229	1135	1
1081	1135	1
1040	1036	1
1212	1166	1
1242	1133	1
1166	1103	1
1135	1244	1
1174	1176	1
1013	1166	1
1103	1166	1
1166	1212	1
1134	1241	1
1229	1234	1
1176	1174	1
1244	1135	1
1134	1135	1
1166	1013	1
1097	1241	1
1241	1134	1
1133	1040	1
1081	1244	1
1133	1242	1
1050	1235	1
1166	1217	1
1217	1103	1
1212	1103	1
1263	1259	1
1217	1166	1
1287	1176	1
1212	1013	1
1013	1103	1
1013	1212	1
1040	1020	1
1217	1212	1
1103	1212	1
1259	1263	1
1278	1082	1
1096	1249	1
1241	1229	1
1242	1186	1
1244	1081	1
1096	1282	1
1282	1096	1
